id,商品编码,商品名称,品牌名称,规格,单位,生产厂家,批准文号,库存数量,疾病分类统一,商品类别,医保类型,工业采购价,客户采购价格,建议零售价,工业毛利额,客户毛利额,客户毛利率,上架日期,最后一次采购日期
bf7efeca-7618-42d1-988f-7a6d3c37a2a6,6970878582294057649,维生****天然型）,驰铭,0.1g*100粒,盒,上海****有限公司,国药准字H34021798,16790,维矿补充,化学药制剂.乙类OTC,乙类,23.0,36.8,128.0,13.8,91.2,0.7125,2022-06-21,2023-11-11
5e03e0e0-3e44-487f-be95-fa7ff7d07f31,6970878583757869348,三维****钙咀嚼片,驰铭,12片*5板,盒,辽源****责任公司,国药准字H22024104,26258,维矿补充,化学药制剂.乙类OTC,非医保,3.8,6.09,28.0,2.29,21.91,0.7825,2022-09-19,2023-07-28
6fa6ea34-1389-45d3-9d70-b08f6e8b2baf,6970878583757869364,维生****1片,驰铭,10mg*110片/瓶,盒,上海****有限公司,国药准字H41025281,79556,维矿补充,化学药制剂.乙类OTC,乙类,1.45,2.28,8.0,0.83,5.72,0.715,2022-09-26,2024-01-02
ba6066c7-4bd1-4c4c-a4f4-01e5ee8bac0d,7000301146984284161,磷酸****钙咀嚼片,驰铭,0.15g*100片/瓶,盒,太康****有限公司,国药准字H41025252,22275,维矿补充,化学药制剂.乙类OTC,乙类,3.6,5.68,20.0,2.08,14.32,0.716,2022-11-20,2023-10-08
48253885-0bfd-4e68-95df-50556b058f6b,7007974785674117120,维生****B12片,驰铭,25片/板*3板,盒,山西****有限公司,国药准字H14022782,0,维矿补充,处方用药.化学药制剂,乙类,1.632,2.58,9.0,0.948,6.42,0.7133333333333334,2022-12-11,2023-02-14
53ac0733-528f-4f79-9329-534ced5532c2,7081878177257619456,叶****酸片,驰铭,0.4mg*31片/板*1板,盒,北京****责任公司,国药准字H11020317,26651,维矿补充,化学药制剂.甲类OTC,甲类,2.3,3.65,18.0,1.35,14.35,0.7972222222222222,2023-07-05,2023-12-20
7a987a4a-e52c-41de-adf5-ca7abae8e3fe,7152852115965345844,葡萄****钙片,驰铭,0.5g*90片/瓶,盒,山西****有限公司,国药准字H14020918,50390,维矿补充,化学药制剂,甲类,2.6,4.08,15.0,1.48,10.92,0.728,2024-01-16,2024-01-05
11dbe020-8d9f-4b3b-973f-542a80adcd04,7152851926592520232,维生****C咀嚼片,驰铭,72片/瓶,瓶,河南****有限公司,国药准字H41025485,84465,维矿补充,化学药制剂.乙类OTC,非医保,3.6,5.68,19.8,2.08,14.12,0.7131313131313131,2024-01-17,2024-01-04
370b5e49-d866-48f9-93b8-e6bb385a60a6,6970878582294057944,萘敏****眼液,驰铭,10ml/支,盒,石家****有限公司,国药准字H20093831,124613,五官用药,化学药制剂.甲类OTC,乙类,2.65,4.29,15.0,1.64,10.71,0.7140000000000001,2020-06-27,2023-12-25
41fa1b9f-1c47-4c4b-99de-32a9ba7a5c01,6970878583023866004,牛磺****眼液,驰铭,10ml/瓶,盒,石家****有限公司,国药准字H20059050,55839,五官用药,化学药制剂.乙类OTC,乙类,1.85,2.99,10.0,1.14,7.01,0.701,2020-07-04,2023-12-15
671a523e-07d9-4365-8bff-eb5b6727b7af,6970878583023866227,氧氟****星滴眼液,驰铭,0.3%，5ml/支,盒,石家****有限公司,国药准字H20103555,115920,五官用药,处方用药.抗生素制剂,乙类,1.4,2.19,8.0,0.79,5.81,0.72625,2020-07-05,2024-01-16
6b092686-26de-4776-9583-cf1e5a76356c,6970878583019671939,阿昔****韦滴眼液,驰铭,8ml：8mg/支,盒,石家****有限公司,国药准字H13022919,102898,五官用药,处方用药.化学药制剂,甲类,1.25,2.09,8.0,0.84,5.91,0.73875,2020-08-03,2023-12-15
d7cb17bf-7ea5-4744-a4ea-a82236910b5a,6970878583757869182,妥布****素滴眼液,驰铭,6ml/瓶,盒,合肥****有限公司,国药准字H20067215,0,五官用药,处方用药.抗生素制剂,乙类,1.53,2.48,10.0,0.95,7.52,0.752,2020-10-12,2023-11-30
8c96a57a-5ae3-4e64-bb31-4849d3c09a70,6970878582294057919,羟丙****素滴眼液,驰铭,8ml:40mg/瓶,盒,重庆****有限公司,国药准字H20066274,33399,五官用药,处方用药.化学药制剂,乙类,2.4,3.89,15.0,1.49,11.11,0.7406666666666666,2021-06-02,2023-09-25
3dbd91bd-507a-4580-a310-e9e198a78cc1,6970878583019671764,双氯****钠滴眼液,驰铭,10ml（5ml:5mg)/支,盒,合肥****有限公司,国药准字H20067227,12650,五官用药,处方用药.化学药制剂,乙类,2.346,3.69,12.8,1.344,9.11,0.71171875,2021-06-27,2023-11-30
8e66b98e-2cac-4a34-ab2c-604b8d5be49d,6970878582294057731,萘敏****眼液,好大夫,9ml/支（10ml：0.2mg、2mg、1mg）,盒,合肥****有限公司,国药准字H20058455,0,五官用药,化学药制剂.甲类OTC,乙类,1.05,1.98,9.0,0.93,7.02,0.7799999999999999,2021-08-04,2021-07-29
bc1fd48e-2084-44ee-82e2-c9353e6849a8,6970878582294057493,滴通****炎水,蜀汉本草,10ml*2瓶,盒,广西****有限公司,国药准字Z10983128,31952,五官用药,甲类OTC.中成药,乙类,6.32,10.08,38.0,3.76,27.92,0.7347368421052632,2021-09-24,2024-01-08
ba7d53dd-8497-46c6-a630-0f36c4c80c66,6970878583019672122,珍珠****目滴眼液,驰铭,10ml*4瓶,盒,湖北****有限公司,国药准字Z20063994,0,五官用药,甲类OTC.中成药,甲类,9.282,14.59,39.8,5.308,25.21,0.6334170854271357,2022-04-11,2022-04-01
15a15ff1-dde2-428c-ad12-a74ad59d8c07,6970878582294057829,牙****药水,蜀汉本草,5ml/瓶,盒,广西****有限公司,国药准字Z45020850,72363,五官用药,甲类OTC.中成药,乙类,1.9,3.09,10.0,1.19,6.91,0.6910000000000001,2022-09-04,2024-01-22
0b6215a0-dd3c-4160-bac5-cd3cb170ad36,6989103254550347776,苄达****酸滴眼液,驰铭,9毫升/支,盒,安徽****有限公司,国药准字H20063124,44808,五官用药,化学药制剂.甲类OTC,非医保,4.2,7.89,28.0,3.69,20.11,0.7182142857142857,2022-10-19,2023-11-17
8ab07258-cb4b-46e9-956e-56fc7b9b22b4,6989103465729359873,色甘****钠滴眼液,驰铭,5ml/支（8ml：0.16g）,盒,安徽****有限公司,国药准字H20045008,25338,五官用药,化学药制剂.甲类OTC,甲类,4.6,7.39,25.0,2.79,17.61,0.7044,2022-10-19,2023-10-17
7d4746bc-8fa4-44b6-b274-fe3aaad68499,6998110082479423488,滴****耳油,蜀汉本草,10ml/瓶,盒,成都****有限公司,国药准字Z51021332,33611,五官用药,甲类OTC.中成药,非医保,3.4,5.49,18.0,2.09,12.51,0.695,2022-11-14,2023-11-15
7c9a714e-5c73-4444-b741-5305748ede63,6998832116632911872,萘敏****眼液,驰铭,10ml,盒,邯郸****,国药准字H20065901,94391,五官用药,化学药制剂.甲类OTC,非医保,2.68,4.29,15.0,1.61,10.71,0.7140000000000001,2022-11-16,2023-12-21
ab25b376-7b11-4ba9-aaf3-0b9b53ecdefe,7016647328534757377,富马****芬滴鼻液,驰铭,8毫升/瓶,盒,黑龙****有限公司,国药准字H20057381,130399,五官用药,化学药制剂.甲类OTC,乙类,2.04,3.19,12.0,1.15,8.81,0.7341666666666667,2023-01-04,2023-09-07
d2f07ed3-faa4-491d-b67f-e835a15ec1d7,7043834752528547841,左氧****星滴眼液,驰铭,0.3ml:1.464mg*4支,盒,四川****有限公司,国药准字H20217124,55893,五官用药,处方用药.抗生素制剂,甲类,3.2,5.15,18.0,1.95,12.85,0.7138888888888889,2023-03-19,2024-01-12
a84211c1-04ba-4ba8-a82c-699979e6f4e6,7067060051244482560,盐酸****啉喷雾剂,驰铭,（10ml:5mg）9ml,盒,南京****有限公司,国药准字H20057401,119777,五官用药,化学药制剂.甲类OTC,乙类,3.9,6.18,23.8,2.28,17.62,0.7403361344537815,2023-05-29,2023-12-26
77527b27-8bd3-47b2-846d-65d71d4c256c,7069499409855152128,盐酸****啉滴鼻液,驰铭,9ml,盒,合肥****有限公司,国药准字H34022569,26140,五官用药,化学药制剂.甲类OTC,非医保,1.9,2.99,10.0,1.09,7.01,0.701,2023-05-31,2023-11-21
aa731829-6270-4241-995d-4d11b65d9d2e,7071300120276893696,板蓝****眼液,驰铭,4ml/支,盒,四川****有限公司,国药准字Z20153072,28527,五官用药,处方用药.中成药,乙类,7.0,10.99,29.8,3.99,18.81,0.6312080536912751,2023-06-04,2024-01-12
4f8dcffb-96c1-43b7-9b2f-41e3c526763f,7074196569314557953,玻璃****钠滴眼液,驰铭,8ml/支（0.1% (5ml: 5mg)）,盒,辽宁****有限公司,国药准字H20183088,100480,五官用药,处方用药.化学药制剂,乙类,5.4,8.49,28.0,3.09,19.51,0.6967857142857143,2023-06-11,2023-09-05
e3954fe8-5af1-43f8-9d8b-29aaf30da188,7082192643870425088,盐酸****啉滴鼻液,驰铭,10ml/瓶,盒,太康****有限公司,国药准字H20194065,92237,五官用药,化学药制剂.甲类OTC,非医保,1.4,2.25,8.0,0.85,5.75,0.71875,2023-07-05,2023-09-25
49d67138-8b74-4bde-b4df-ff41a73d44ca,7090137637159436288,氯霉****眼液,驰铭,8ml,盒,邯郸****,国药准字H13022678,93437,五官用药,处方用药.抗生素制剂,甲类,1.86,2.99,10.0,1.13,7.01,0.701,2023-07-26,2023-12-21
1c9b03c0-a62c-423f-a619-19f6976e2daa,7095298296226250879,氧氟****星滴耳液,驰铭,8ml:24mg/瓶,盒,南京****有限公司,国药准字H20094236,166340,五官用药,处方用药.抗生素制剂,甲类,1.13,1.79,8.0,0.66,6.21,0.77625,2023-08-09,2023-12-04
28e7ee93-814e-4aec-b507-768106e8f733,7142765188700700725,盐酸****星滴眼液,驰铭,5ml/瓶,盒,江西****有限公司,国药准字H20223142,184550,五官用药,处方用药.抗生素制剂,乙类,2.5,4.75,16.0,2.25,11.25,0.703125,2023-12-20,2023-12-18
dd13fc09-b6d9-47a8-bf2b-f601d60c3037,7154033885490184238,拨云****光散,老拨云堂,0.3g,盒,楚雄****有限公司,国药准字Z53020059,14776,五官用药,甲类OTC.中成药,非医保,40.0,62.8,158.0,22.8,95.2,0.6025316455696202,2024-01-18,2024-01-17
b0a251d5-cd1e-46fa-bb9e-0e3f862998ac,6970878583023866068,西地****含片,驰铭,1.5mg*8片,盒,石药****有限公司,国药准字H20066174,157465,五官用药,化学药制剂.甲类OTC,乙类,1.75,2.85,10.0,1.1,7.15,0.7150000000000001,2020-06-27,2023-12-01
0982051d-6f0c-499c-8fb4-3dc34cd34dfc,6970878583019671611,金果****喉片,蜀汉本草,0.5g*24片,盒,广西****有限公司,国药准字Z20093517,0,五官用药,甲类OTC.中成药,非医保,2.5,5.0,12.8,2.5,7.8,0.609375,2020-06-30,2020-06-24
44a10ff9-31c7-42aa-9c58-19dc3b62618e,6970878583757869142,通窍****炎片,蜀汉本草,0.3g*16片*4板,盒,吉林****有限公司,国药准字Z20064123,126951,五官用药,甲类OTC.中成药,乙类,3.94,6.38,25.0,2.44,18.62,0.7448,2020-07-12,2024-01-13
aef21ba6-842a-48b1-9420-1d015881046a,6970878583023866087,甲硝****布芬胶囊,驰铭,0.1g:75mg*10粒*2板,盒,黑龙****有限公司,国药准字H23022780,0,五官用药,化学药制剂,乙类,4.2,5.98,24.8,1.78,18.82,0.7588709677419355,2020-08-02,2021-05-06
1092c6d7-9f7c-4693-8c5c-5205b249f1b1,6970878582294057576,清****喉片,蜀汉本草,10片*2板,盒,江西****责任公司,国药准字Z36021369,51870,五官用药,乙类OTC.中成药,非医保,1.4,2.28,9.0,0.88,6.72,0.7466666666666666,2020-09-20,2024-01-22
a029ad15-9062-409b-8b04-66884e33c3c5,6970878582294057521,西青****颗粒,十万山,15g*10袋,盒,广西****有限公司,国药准字Z45022149,0,五官用药,处方用药.中成药,甲类,4.06,8.12,20.0,4.06,11.88,0.5940000000000001,2020-10-07,2020-10-20
07007e27-29b3-446b-881a-6f3533c474b5,6970878583019671988,甲硝****布芬胶囊,驰铭,0.1g*22粒,盒,石家****有限公司,国药准字H13023745,55845,五官用药,处方用药.化学药制剂,乙类,4.06,7.09,24.8,3.03,17.71,0.7141129032258065,2020-11-30,2023-12-15
f36957a6-265c-40df-9418-2de951f23678,6970878583023865912,金果****喉片,蜀汉本草,0.8g*12片*2板,盒,广西****有限公司,国药准字Z20093517,64760,五官用药,甲类OTC.中成药,非医保,2.6,4.19,15.0,1.59,10.81,0.7206666666666667,2020-12-10,2024-01-05
ef8baa15-f116-4406-bfe0-993e1b374372,6970878583757869111,千柏****炎片,蜀汉本草,15片*2板,盒,广西****有限公司,国药准字Z45020952,49886,五官用药,中成药,乙类,2.5,3.95,15.0,1.45,11.05,0.7366666666666667,2020-12-29,2023-12-28
80f2b126-dc05-4ed4-9623-625daaf06a27,6970878582294057384,西青****颗粒,蜀汉本草,15g*9袋,盒,广西****有限公司,国药准字Z45022149,48048,五官用药,乙类OTC.中成药,甲类,4.2,6.59,25.0,2.39,18.41,0.7364,2021-01-25,2023-12-20
0f50873a-9a8f-442c-a23d-44256750b648,6970878582294057491,鼻炎****颗粒,蜀汉本草,15g*11袋,盒,广西****责任公司,国药准字Z45021065,0,五官用药,处方用药.中成药,乙类,6.2,9.69,32.0,3.49,22.31,0.6971875,2021-02-01,2021-05-24
3ffae6c2-b241-4ce1-91c8-c4dcbd3d7e2c,6970878583757869201,鼻****适片,蜀汉本草,12片/板*4板/盒,盒,广东****有限公司,国药准字Z44022750,0,五官用药,处方用药.中成药,乙类,2.8968,4.59,15.0,1.6932,10.41,0.6940000000000001,2021-04-04,2022-12-13
3baeccc1-0545-4db2-a1d7-36321f709e40,6970878583019671851,咽****炎片,蜀汉本草,0.25g*10片*4板,盒,吉林****有限公司,国药准字Z22024267,171424,五官用药,甲类OTC.中成药,非医保,3.08,4.95,18.0,1.87,13.05,0.7250000000000001,2021-04-11,2024-01-18
c53dc25b-7746-48f2-89a7-00fb2992a136,6970878583023866024,鼻****渊片,蜀汉本草,0.25g*16片*2板,盒,吉林****有限公司,国药准字Z22024257,32434,五官用药,处方用药.中成药,非医保,1.96,3.08,12.0,1.12,8.92,0.7433333333333333,2021-05-18,2023-11-25
8964c265-bab2-4887-9789-4d980b218c7e,6970878583019671806,人工****硝唑胶囊,驰铭,200mg:5mg*14粒*3板,盒,上海****有限公司,国药准字H41024935,0,五官用药,处方用药.抗生素制剂,乙类,3.774,5.99,23.8,2.216,17.81,0.7483193277310923,2021-07-04,2023-02-14
94f0b37c-d542-415f-be3b-bbe8142cce36,6970878583019672102,清胃****(水丸),蜀汉本草,9g*11袋,盒,石家****有限公司,国药准字Z20184068,0,五官用药,甲类OTC.中成药,乙类,7.344,11.59,39.8,4.246,28.21,0.7087939698492463,2021-07-11,2023-09-06
f1fc8a34-4ff7-4a96-a467-d395af0f3872,6970878583023866145,双辛****窦炎颗粒,蜀汉本草,10g*12袋,盒,西安****责任公司,国药准字Z20025756,60959,五官用药,处方用药.中成药,乙类,7.3,11.69,36.0,4.39,24.31,0.6752777777777778,2021-07-28,2023-12-26
b6f5f4fa-ebf3-4d00-95a5-5636913428d9,6970878582294057906,复方****凌草含片,王屋山,0.6g*4片,盒,河南****有限公司,国药准字B20020070,0,五官用药,乙类OTC.中成药,非医保,0.1,0.88,3.0,0.78,2.12,0.7066666666666667,2021-08-04,2024-12-31
c50a5794-53ed-4029-8082-72b8faabbb5b,6970878582294057513,冬****草片,蜀汉本草,0.26g*12片*5板（薄膜衣片）,盒,河南****限公司）,国药准字Z41020014,0,五官用药,甲类OTC.中成药,乙类,3.5,5.67,19.8,2.17,14.13,0.7136363636363636,2021-08-04,2023-06-28
73919924-540d-448e-be36-ffb62f393ad6,6970878583019671585,齿痛****炎灵颗粒,蜀汉本草,10g*5袋,盒,河南****有限公司,国药准字Z10983121,198519,五官用药,甲类OTC.中成药,乙类,7.497,11.8,32.8,4.303,21.0,0.6402439024390244,2021-08-21,2023-11-28
ef3acd07-18ed-4bbf-98dd-2b9b2335dcf7,6970878583019671854,鼻炎****颗粒,蜀汉本草,15g*7袋,盒,福建****山制药厂,国药准字Z35020111,29530,五官用药,处方用药.中成药,乙类,3.9,6.26,21.0,2.36,14.74,0.7019047619047619,2021-09-05,2023-11-15
e7569b02-fb7f-4766-9249-f88ea6d2678b,6970878582294057460,银桔****含片,蜀汉本草,0.7g*22片,盒,广西****有限公司,国药准字B20020341,0,五官用药,甲类OTC.中成药,非医保,2.244,3.55,12.0,1.306,8.45,0.7041666666666666,2021-12-29,2023-02-14
0a21fb7f-7a4b-40cf-8264-eaa149136500,6970878582294057547,甲硝****布芬胶囊,驰铭,12粒/盒,盒,黑龙****有限公司,国药准字H23022780,0,五官用药,处方用药.化学药制剂,乙类,2.04,3.2,12.0,1.16,8.8,0.7333333333333334,2022-01-10,2022-01-10
760c0079-7206-4008-8dd7-088207db5344,6970878583019671765,清****咽片,蜀汉本草,12片*3板,盒,黑龙****有限公司,国药准字Z23021665,176428,五官用药,甲类OTC.中成药,甲类,2.4,3.86,15.0,1.46,11.14,0.7426666666666667,2022-01-16,2024-01-17
e38ae44e-58be-43f6-8683-714a5993c7bb,6970878582294057716,人工****硝唑胶囊,驰铭,12粒/板*3板,盒,河南****有限公司,国药准字H41024568,0,五官用药,处方用药.抗生素制剂,乙类,3.162,4.98,18.0,1.818,13.02,0.7233333333333333,2022-01-18,2023-02-11
1c8acb41-6e3d-4282-9711-42155d217e0e,6970878582294057603,薄****喉片,蜀汉本草,7片/板*5板,盒,河南****有限公司,国药准字H41023810,65660,五官用药,乙类OTC.中成药,非医保,1.5,2.45,10.0,0.95,7.55,0.755,2022-01-19,2023-12-12
849b76e9-a74d-4367-a564-d14f529572d9,6970878583019671701,藏青****喉片,蜀汉本草,0.5g*10片*4板,盒,广西****有限公司,国药准字Z45020796,30333,五官用药,乙类OTC.中成药,非医保,4.08,6.49,25.0,2.41,18.51,0.7404000000000001,2022-03-23,2023-07-27
57bd248f-506f-46ca-b23e-56fe7a4ae8f7,6970878583023866127,人工****硝唑胶囊,驰铭,0.2g:5mg*24粒,盒,山西****有限公司,国药准字H14022919,187660,五官用药,处方用药.化学药制剂,乙类,2.1,3.38,12.0,1.28,8.62,0.7183333333333333,2022-04-12,2024-01-18
17965d20-3f57-4d1f-a6e4-a103d2362bee,6970878583023865949,防芷****炎片,蜀汉本草,24片/板（糖衣）,盒,广东****有限公司,国药准字Z44021571,62504,五官用药,处方用药.中成药,非医保,1.9,2.99,12.0,1.09,9.01,0.7508333333333334,2022-04-23,2024-01-02
cbdf5241-6a7e-40a7-81a7-c60ac1049f01,6970878583019671794,咽****含片,蜀汉本草,2.6g*20片,盒,西安****责任公司,国药准字Z61021040,262023,五官用药,甲类OTC.中成药,非医保,2.3,3.69,15.0,1.39,11.31,0.754,2022-05-10,2023-12-26
1d3861a4-37f0-4c24-951a-87e3f953550e,6970878583019671826,芩黄****胶囊,蜀汉本草,0.4g*9粒*2板,盒,大连****有限公司,国药准字Z20026601,102482,五官用药,甲类OTC.中成药,乙类,4.32,5.69,25.0,1.37,19.31,0.7724,2022-05-25,2023-11-05
6bc32f25-f6f6-4f5d-ae36-deda4c018559,6970878583019672070,复方****薄荷含片,驰铭,9片*3板,盒,山西****有限公司,国药准字H14023541,-3,五官用药,化学药制剂.乙类OTC,非医保,2.5,3.99,15.0,1.49,11.01,0.734,2022-05-31,2023-10-13
ab1a84ea-55d0-417f-802d-5d5f30530de5,6970878583019671860,咽****胶囊,蜀汉本草,0.25g*15粒*3板,盒,辽宁****有限公司,国药准字Z20090888,0,五官用药,甲类OTC.中成药,非医保,6.018,11.8,30.0,5.782,18.2,0.6066666666666667,2022-06-18,2023-02-14
ebfc79d2-89c7-4ad0-a69a-1c54b5f34572,6970878583019671913,冬凌****糖浆,蜀汉本草,10ml*15支,盒,河南****有限公司,国药准字Z41021442,0,五官用药,甲类OTC.中成药,乙类,9.792,15.49,48.0,5.698,32.51,0.6772916666666666,2022-07-05,2023-03-15
5839704b-6a99-4ab6-8dc0-f52c221bc822,6970878583019672068,清喉****合剂,蜀汉本草,10ml*11支,盒,和治****有限公司,国药准字Z12020445,0,五官用药,乙类OTC.中成药,非医保,8.415,13.26,48.0,4.845,34.74,0.72375,2022-07-18,2023-02-15
ab449ed7-36a4-471d-af67-44cfaf207adc,6970878583023866002,铁****笛片,蜀汉本草,1g*18片,盒,成都****责任公司,国药准字Z20010090,0,五官用药,甲类OTC.中成药,非医保,6.8,13.6,23.8,6.8,10.2,0.42857142857142855,2022-07-19,2022-08-30
7ec5e354-e6d0-4a07-9884-48fd6d809b29,6970878583019672106,利****鼻片,蜀汉本草,15片*2板,盒,吉林****有限公司,国药准字Z22021817,98918,五官用药,处方用药.中成药,非医保,1.5,2.45,10.0,0.95,7.55,0.755,2022-07-25,2023-12-27
e001521e-5013-41a0-bbfc-ee28b7a89ad3,6970878583019672014,珍****层粉,蜀汉本草,1g*12支,盒,国源****有限公司,国药准字Z44023031,0,五官用药,甲类OTC.中成药,非医保,3.06,4.85,18.0,1.79,13.15,0.7305555555555556,2022-07-31,2023-02-02
f22d57b5-37f4-4c1d-b2f6-4d031862e6eb,6970878583757869123,咽****炎片,蜀汉本草,0.25g*48片,盒,一力****有限公司,国药准字Z45020742,21795,五官用药,甲类OTC.中成药,非医保,4.45,7.18,25.0,2.73,17.82,0.7128,2022-08-07,2023-10-31
c52d4cdd-bcbd-40ef-b6fd-9ee41ae922b3,6970878583757869377,喉****宁片,蜀汉本草,12片*4板,盒,广西****有限公司,国药准字Z45021278,171132,五官用药,甲类OTC.中成药,非医保,2.27,3.58,12.0,1.31,8.42,0.7016666666666667,2022-09-27,2024-01-20
03eb1c5d-4d5d-4ff3-9a9a-0f56df3ee31e,6970878583757869400,喉疾****胶囊,蜀汉本草,0.25g/粒*16粒/板*2板/盒,盒,广东****有限公司,国药准字Z44020651,95365,五官用药,甲类OTC.中成药,乙类,6.2016,9.75,29.8,3.5484,20.05,0.6728187919463088,2022-10-05,2023-03-31
aa56a4ef-e3e7-46b1-a547-c699402a2023,6990560765379870720,金参****合剂,蜀汉本草,20ml*9支,盒,兰州****有限公司,国药准字Z20010051,0,五官用药,甲类OTC.中成药,非医保,7.2,18.9,39.0,11.7,20.1,0.5153846153846154,2022-10-26,2023-09-19
0e11665a-16f6-4e14-aea6-7ddb32372ab4,6993102095113125888,复****胶囊,蜀汉本草,0.3g*12粒*3板,盒,沈阳****有限公司,国药准字Z20050509,30940,五官用药,处方用药.中成药,乙类,4.5,7.19,28.0,2.69,20.81,0.7432142857142857,2022-10-31,2023-10-31
9b70a085-8573-46df-b0f9-07a753aca92f,6993813588066435072,鼻****渊丸,蜀汉本草,160丸(每10丸重2g)/瓶(浓缩丸),盒,武汉****有限公司,国药准字Z42021862,21910,五官用药,处方用药.中成药,非医保,7.14,11.29,29.8,4.15,18.51,0.6211409395973154,2022-11-01,2023-12-11
4ddc8afa-de62-412c-8e69-40e59f12297f,7011207150362034176,虎****含片,回音必,20袋/盒,盒,回音****有限公司,国药准字Z10980130,0,五官用药,甲类OTC.中成药,非医保,2.346,4.6,16.0,2.254,11.4,0.7125,2022-12-21,2023-02-14
cb399d49-ea6b-4ad9-a4a1-269235f93d5b,7018092099601956864,复方****颗粒,蜀汉本草,10g*8袋,盒,湖南****有限公司,国药准字Z43020667,25334,五官用药,甲类OTC.中成药,非医保,8.0,12.58,28.0,4.58,15.42,0.5507142857142857,2023-01-08,2023-07-24
f468347c-b2d1-40a9-b07b-f2fd47eef5b8,7013381743722102785,清喉****颗粒,蜀汉本草,18g/袋*11袋,盒,广西****有限公司,国药准字Z45022159,39945,五官用药,乙类OTC.中成药,乙类,7.7,12.09,39.8,4.39,27.71,0.6962311557788945,2023-01-08,2023-12-17
21b45ea0-80e9-41ae-bcda-7c796091ec9c,7020631208296054784,明目****肾片,蜀汉本草,0.3g*18片*3板,盒,广西****有限公司,国药准字Z20025793,6890,五官用药,乙类OTC.中成药,乙类,3.8,6.08,25.0,2.28,18.92,0.7568,2023-01-16,2023-10-23
16c29447-3ef3-45c2-a4e3-296d0ad632bf,7047085553871224833,通窍****炎片,蜀汉本草,12片*4板,盒,吉林****有限公司,国药准字Z20064123,48988,五官用药,甲类OTC.中成药,乙类,3.0,4.75,16.0,1.75,11.25,0.703125,2023-04-05,2024-01-12
5d79212a-38e2-4d1d-8f30-00ce64bac4a8,7065149826568290304,西地****含片,驰铭,1.5mg*32片,盒,石药****有限公司,国药准字H20066174,16129,五官用药,化学药制剂.乙类OTC,非医保,6.0,9.58,29.8,3.58,20.22,0.6785234899328858,2023-05-22,2023-08-07
b602ae8d-9373-488d-8379-839bfb42ab78,7077182699831558144,冬****草片,蜀汉本草,0.26g*15片*4板（薄膜衣）,盒,河南****有限公司,国药准字Z41020014,86660,五官用药,甲类OTC.中成药,乙类,3.7,5.85,19.8,2.15,13.95,0.7045454545454545,2023-06-23,2024-01-15
cdcc57fc-f630-473b-b4ab-79a3d26499f9,7084048231961198592,清****咽片,蜀汉本草,16片*2板,盒,吉林****有限公司,国药准字Z20064296,107695,五官用药,甲类OTC.中成药,非医保,2.4,3.79,12.8,1.39,9.01,0.70390625,2023-07-11,2023-12-24
aa1b8fb4-778e-412d-a604-6bc858315c1e,7089494665568976896,鼻****适片,蜀汉本草,15片*2板,盒,广西****有限公司,国药准字Z45020970,46260,五官用药,处方用药.中成药,非医保,1.95,3.09,12.0,1.14,8.91,0.7425,2023-07-24,2023-12-18
c0611e35-bea0-46c5-afdd-3fd9e1fd3c99,7108263645120823366,辛芳****胶囊,蜀汉本草,0.25g*12粒*2板,盒,广西****有限公司,国药准字Z20103821,66265,五官用药,甲类OTC.中成药,非医保,1.92,3.05,12.0,1.13,8.95,0.7458333333333332,2023-09-20,2023-11-16
d8aaafa3-0fe7-45ab-9762-7ce8a836c531,7142763476258652237,藏青****喉片,蜀汉本草,0.5g*10片*2板,盒,广西****有限公司,国药准字Z45020796,69490,五官用药,乙类OTC.中成药,非医保,2.0,3.15,12.0,1.15,8.85,0.7374999999999999,2023-12-27,2023-12-08
f3489179-e4c9-4479-8c7d-64a81d42f075,7151117459561906294,消****朦片,蜀汉本草,0.5g*18片*3板,盒,广西****有限公司,国药准字Z45021267,26660,五官用药,甲类OTC.中成药,非医保,5.65,8.88,29.8,3.23,20.92,0.702013422818792,2024-01-11,2024-01-10
fdd20718-b6dc-49e2-b478-0a3ca95cd7da,7150312352628867180,口腔****含片,蜀汉本草,0.3g*4*6片/板/盒,盒,西安****责任公司,国药准字Z20050566,46030,五官用药,甲类OTC.中成药,非医保,12.0,18.96,63.2,6.96,44.24,0.7,2024-01-11,2023-12-09
d3c132d0-00df-46f6-b2a2-83efebde1a1f,7138045450598482008,冰****硼散,蜀汉本草,3克,盒,江苏****有限公司,国药准字Z32020818,180389,五官用药,处方用药.中成药,甲类,1.16,1.89,8.0,0.73,6.11,0.76375,2023-12-05,2023-12-22
8d4fe3f0-e430-4686-a630-eafac816fe00,6970878583019671914,阿胶****料包,蜀汉本草,600g/袋,袋,山东****有限公司,SC11737012400122,0,物料专区,预包装普通食品,非医保,21.0,30.0,58.0,9.0,28.0,0.4827586206896552,2022-06-08,2022-05-31
245da8a3-7f0d-4bb5-a976-88be8837157e,6970878583019671888,阿胶****液礼品袋,好医生,290*160*210mm,个,成都****有限公司,/,1449,物料专区,预包装普通食品,非医保,1.785,1.95,6.5,0.165,4.55,0.7,2022-08-17,2023-02-07
7bb883c4-3a9a-4162-b438-f6b571620429,6970878583019672076,脑心****液礼品袋,好医生,290*160*210mm,个,成都****有限公司,/,2741,物料专区,预包装普通食品,非医保,1.9,1.95,6.5,0.05,4.55,0.7,2022-08-17,2023-11-24
